effectiveDate,Close,Open,High,Low,Volume,NBP_Rate,NBP_No
2023-07-04,4.0636,4.0636,4.0676635999999995,4.0595364,1000000,4.0636,127/A/NBP/2023
2023-07-05,4.0869,4.0869,4.0909869,4.0828131,1000000,4.0869,128/A/NBP/2023
2023-07-06,4.1191,4.1191,4.1232191,4.114980900000001,1000000,4.1191,129/A/NBP/2023
2023-07-07,4.1189,4.1189,4.1230189,4.1147811,1000000,4.1189,130/A/NBP/2023
2023-07-10,4.0632,4.0632,4.067263199999999,4.0591368,1000000,4.0632,131/A/NBP/2023
2023-07-11,4.0374,4.0374,4.0414373999999995,4.0333626,1000000,4.0374,132/A/NBP/2023
2023-07-12,4.0347,4.0347,4.038734699999999,4.0306653,1000000,4.0347,133/A/NBP/2023
2023-07-13,3.9724,3.9724,3.9763723999999994,3.9684276,1000000,3.9724,134/A/NBP/2023
2023-07-14,3.9617,3.9617,3.9656616999999996,3.9577383,1000000,3.9617,135/A/NBP/2023
2023-07-17,3.9616,3.9616,3.965561599999999,3.9576384,1000000,3.9616,136/A/NBP/2023
2023-07-18,3.9451,3.9451,3.9490450999999998,3.9411549,1000000,3.9451,137/A/NBP/2023
2023-07-19,3.9612,3.9612,3.9651611999999994,3.9572388,1000000,3.9612,138/A/NBP/2023
2023-07-20,3.971,3.971,3.9749709999999996,3.967029,1000000,3.971,139/A/NBP/2023
2023-07-21,3.999,3.999,4.002999,3.9950010000000002,1000000,3.999,140/A/NBP/2023
2023-07-24,4.021,4.021,4.025021,4.016979,1000000,4.021,141/A/NBP/2023
2023-07-25,4.008,4.008,4.012008,4.003992,1000000,4.008,142/A/NBP/2023
2023-07-26,3.9949,3.9949,3.9988948999999994,3.9909051,1000000,3.9949,143/A/NBP/2023
2023-07-27,3.9702,3.9702,3.9741701999999997,3.9662298000000002,1000000,3.9702,144/A/NBP/2023
2023-07-28,4.0377,4.0377,4.0417377,4.0336623000000005,1000000,4.0377,145/A/NBP/2023
2023-07-31,3.9995,3.9995,4.003499499999999,3.9955005,1000000,3.9995,146/A/NBP/2023
2023-08-01,4.0262,4.0262,4.0302261999999995,4.0221738,1000000,4.0262,147/A/NBP/2023
2023-08-02,4.0497,4.0497,4.053749699999999,4.045650299999999,1000000,4.0497,148/A/NBP/2023
2023-08-03,4.081,4.081,4.085081,4.076919,1000000,4.081,149/A/NBP/2023
2023-08-04,4.062,4.062,4.066062,4.057938,1000000,4.062,150/A/NBP/2023
2023-08-07,4.0347,4.0347,4.038734699999999,4.0306653,1000000,4.0347,151/A/NBP/2023
2023-08-08,4.0396,4.0396,4.0436396,4.0355604000000005,1000000,4.0396,152/A/NBP/2023
2023-08-09,4.0592,4.0592,4.063259199999999,4.055140799999999,1000000,4.0592,153/A/NBP/2023
2023-08-10,4.0521,4.0521,4.056152099999999,4.0480479,1000000,4.0521,154/A/NBP/2023
2023-08-11,4.0501,4.0501,4.054150099999999,4.0460499,1000000,4.0501,155/A/NBP/2023
2023-08-14,4.0525,4.0525,4.0565525,4.0484475,1000000,4.0525,156/A/NBP/2023
2023-08-16,4.0832,4.0832,4.087283199999999,4.0791167999999995,1000000,4.0832,157/A/NBP/2023
2023-08-17,4.1094,4.1094,4.1135094,4.1052906,1000000,4.1094,158/A/NBP/2023
2023-08-18,4.1285,4.1285,4.132628499999999,4.1243715,1000000,4.1285,159/A/NBP/2023
2023-08-21,4.1124,4.1124,4.1165123999999995,4.1082876,1000000,4.1124,160/A/NBP/2023
2023-08-22,4.0924,4.0924,4.096492399999999,4.088307599999999,1000000,4.0924,161/A/NBP/2023
2023-08-23,4.1438,4.1438,4.147943799999999,4.1396562,1000000,4.1438,162/A/NBP/2023
2023-08-24,4.118,4.118,4.1221179999999995,4.113882,1000000,4.118,163/A/NBP/2023
2023-08-25,4.1419,4.1419,4.146041899999999,4.1377581,1000000,4.1419,164/A/NBP/2023
2023-08-28,4.14,4.14,4.144139999999999,4.13586,1000000,4.14,165/A/NBP/2023
2023-08-29,4.1341,4.1341,4.1382341,4.1299659,1000000,4.1341,166/A/NBP/2023
2023-08-30,4.1167,4.1167,4.1208167,4.1125833,1000000,4.1167,167/A/NBP/2023
2023-08-31,4.1074,4.1074,4.1115074,4.1032926000000005,1000000,4.1074,168/A/NBP/2023
2023-09-01,4.1263,4.1263,4.130426299999999,4.122173699999999,1000000,4.1263,169/A/NBP/2023
2023-09-04,4.1353,4.1353,4.1394353,4.1311647,1000000,4.1353,170/A/NBP/2023
2023-09-05,4.1643,4.1643,4.168464299999999,4.1601357,1000000,4.1643,171/A/NBP/2023
2023-09-06,4.1895,4.1895,4.1936895,4.1853105,1000000,4.1895,172/A/NBP/2023
2023-09-07,4.289,4.289,4.293288999999999,4.284711,1000000,4.289,173/A/NBP/2023
2023-09-08,4.2958,4.2958,4.300095799999999,4.291504199999999,1000000,4.2958,174/A/NBP/2023
2023-09-11,4.3077,4.3077,4.312007699999999,4.3033923,1000000,4.3077,175/A/NBP/2023
2023-09-12,4.3711,4.3711,4.3754710999999995,4.3667289,1000000,4.3711,176/A/NBP/2023
2023-09-13,4.3225,4.3225,4.3268225,4.3181775,1000000,4.3225,177/A/NBP/2023
2023-09-14,4.312,4.312,4.316312,4.307688000000001,1000000,4.312,178/A/NBP/2023
2023-09-15,4.3418,4.3418,4.3461418,4.3374582,1000000,4.3418,179/A/NBP/2023
2023-09-18,4.3489,4.3489,4.3532489,4.3445511,1000000,4.3489,180/A/NBP/2023
2023-09-19,4.3472,4.3472,4.3515472,4.3428528,1000000,4.3472,181/A/NBP/2023
2023-09-20,4.3501,4.3501,4.3544501,4.3457499,1000000,4.3501,182/A/NBP/2023
2023-09-21,4.3365,4.3365,4.3408365,4.3321635,1000000,4.3365,183/A/NBP/2023
2023-09-22,4.3269,4.3269,4.3312269,4.3225731000000005,1000000,4.3269,184/A/NBP/2023
2023-09-25,4.3188,4.3188,4.3231188,4.3144812,1000000,4.3188,185/A/NBP/2023
2023-09-26,4.3485,4.3485,4.3528484999999995,4.3441515,1000000,4.3485,186/A/NBP/2023
2023-09-27,4.3622,4.3622,4.366562199999999,4.3578377999999995,1000000,4.3622,187/A/NBP/2023
2023-09-28,4.4062,4.4062,4.410606199999999,4.4017938,1000000,4.4062,188/A/NBP/2023
2023-09-29,4.3697,4.3697,4.3740697,4.3653303,1000000,4.3697,189/A/NBP/2023
2023-10-02,4.3634,4.3634,4.3677634,4.3590366000000005,1000000,4.3634,190/A/NBP/2023
2023-10-03,4.4012,4.4012,4.4056011999999996,4.3967988,1000000,4.4012,191/A/NBP/2023
2023-10-04,4.4155,4.4155,4.419915499999999,4.411084499999999,1000000,4.4155,192/A/NBP/2023
2023-10-05,4.3768,4.3768,4.3811767999999995,4.3724232,1000000,4.3768,193/A/NBP/2023
2023-10-06,4.3608,4.3608,4.3651608,4.3564392000000005,1000000,4.3608,194/A/NBP/2023
2023-10-09,4.3439,4.3439,4.348243899999999,4.339556099999999,1000000,4.3439,195/A/NBP/2023
2023-10-10,4.2985,4.2985,4.302798499999999,4.2942015,1000000,4.2985,196/A/NBP/2023
2023-10-11,4.2589,4.2589,4.2631589,4.2546411,1000000,4.2589,197/A/NBP/2023
2023-10-12,4.2659,4.2659,4.270165899999999,4.2616341,1000000,4.2659,198/A/NBP/2023
2023-10-13,4.3033,4.3033,4.307603299999999,4.2989967,1000000,4.3033,199/A/NBP/2023
2023-10-16,4.2505,4.2505,4.254750499999999,4.246249499999999,1000000,4.2505,200/A/NBP/2023
2023-10-17,4.2131,4.2131,4.217313099999999,4.2088868999999995,1000000,4.2131,201/A/NBP/2023
2023-10-18,4.2035,4.2035,4.207703499999999,4.1992965,1000000,4.2035,202/A/NBP/2023
2023-10-19,4.2264,4.2264,4.230626399999999,4.2221736,1000000,4.2264,203/A/NBP/2023
2023-10-20,4.2194,4.2194,4.2236194,4.2151806,1000000,4.2194,204/A/NBP/2023
2023-10-23,4.2022,4.2022,4.2064022,4.1979978000000004,1000000,4.2022,205/A/NBP/2023
2023-10-24,4.1884,4.1884,4.192588399999999,4.184211599999999,1000000,4.1884,206/A/NBP/2023
2023-10-25,4.2284,4.2284,4.232628399999999,4.2241716,1000000,4.2284,207/A/NBP/2023
2023-10-26,4.2395,4.2395,4.243739499999999,4.2352605,1000000,4.2395,208/A/NBP/2023
2023-10-27,4.2267,4.2267,4.2309266999999995,4.2224733,1000000,4.2267,209/A/NBP/2023
2023-10-30,4.204,4.204,4.208203999999999,4.199796,1000000,4.204,210/A/NBP/2023
2023-10-31,4.1684,4.1684,4.172568399999999,4.1642316,1000000,4.1684,211/A/NBP/2023
2023-11-02,4.1963,4.1963,4.200496299999999,4.1921037,1000000,4.1963,212/A/NBP/2023
2023-11-03,4.1857,4.1857,4.1898857,4.1815143,1000000,4.1857,213/A/NBP/2023
2023-11-06,4.1512,4.1512,4.1553512,4.1470488,1000000,4.1512,214/A/NBP/2023
2023-11-07,4.1667,4.1667,4.1708666999999995,4.1625333,1000000,4.1667,215/A/NBP/2023
2023-11-08,4.1804,4.1804,4.184580399999999,4.1762196,1000000,4.1804,216/A/NBP/2023
2023-11-09,4.1513,4.1513,4.155451299999999,4.1471487,1000000,4.1513,217/A/NBP/2023
2023-11-10,4.1423,4.1423,4.1464422999999995,4.1381577,1000000,4.1423,218/A/NBP/2023
2023-11-13,4.1474,4.1474,4.1515474,4.1432526,1000000,4.1474,219/A/NBP/2023
2023-11-14,4.121,4.121,4.125121,4.116879000000001,1000000,4.121,220/A/NBP/2023
2023-11-15,4.0453,4.0453,4.0493453,4.0412547000000005,1000000,4.0453,221/A/NBP/2023
2023-11-16,4.0415,4.0415,4.0455415,4.0374585000000005,1000000,4.0415,222/A/NBP/2023
2023-11-17,4.0327,4.0327,4.0367327,4.0286673,1000000,4.0327,223/A/NBP/2023
2023-11-20,3.9938,3.9938,3.9977937999999993,3.9898062,1000000,3.9938,224/A/NBP/2023
2023-11-21,3.9882,3.9882,3.9921881999999997,3.9842117999999997,1000000,3.9882,225/A/NBP/2023
2023-11-22,4.018,4.018,4.022017999999999,4.0139819999999995,1000000,4.018,226/A/NBP/2023
2023-11-23,3.9969,3.9969,4.0008969,3.9929031,1000000,3.9969,227/A/NBP/2023
2023-11-24,4.0103,4.0103,4.014310299999999,4.0062897,1000000,4.0103,228/A/NBP/2023
2023-11-27,3.9769,3.9769,3.9808768999999997,3.9729231,1000000,3.9769,229/A/NBP/2023
2023-11-28,3.975,3.975,3.9789749999999997,3.971025,1000000,3.975,230/A/NBP/2023
2023-11-29,3.9478,3.9478,3.9517477999999997,3.9438522,1000000,3.9478,231/A/NBP/2023
2023-11-30,3.981,3.981,3.9849809999999994,3.977019,1000000,3.981,232/A/NBP/2023
2023-12-01,3.991,3.991,3.9949909999999997,3.987009,1000000,3.991,233/A/NBP/2023
2023-12-04,3.985,3.985,3.9889849999999996,3.9810149999999997,1000000,3.985,234/A/NBP/2023
2023-12-05,3.991,3.991,3.9949909999999997,3.987009,1000000,3.991,235/A/NBP/2023
2023-12-06,4.0202,4.0202,4.024220199999999,4.0161798,1000000,4.0202,236/A/NBP/2023
2023-12-07,4.0199,4.0199,4.023919899999999,4.0158800999999995,1000000,4.0199,237/A/NBP/2023
2023-12-08,4.0181,4.0181,4.022118099999999,4.0140819,1000000,4.0181,238/A/NBP/2023
2023-12-11,4.0277,4.0277,4.0317277,4.0236723,1000000,4.0277,239/A/NBP/2023
2023-12-12,4.0204,4.0204,4.0244204,4.0163796000000005,1000000,4.0204,240/A/NBP/2023
2023-12-13,4.0149,4.0149,4.0189148999999995,4.0108851,1000000,4.0149,241/A/NBP/2023
2023-12-14,3.9484,3.9484,3.9523483999999995,3.9444516,1000000,3.9484,242/A/NBP/2023
2023-12-15,3.9326,3.9326,3.9365325999999996,3.9286673999999997,1000000,3.9326,243/A/NBP/2023
2023-12-18,3.9625,3.9625,3.9664624999999996,3.9585375,1000000,3.9625,244/A/NBP/2023
2023-12-19,3.9591,3.9591,3.9630590999999993,3.9551409,1000000,3.9591,245/A/NBP/2023
2023-12-20,3.9527,3.9527,3.9566527,3.9487473,1000000,3.9527,246/A/NBP/2023
2023-12-21,3.9645,3.9645,3.9684644999999996,3.9605355,1000000,3.9645,247/A/NBP/2023
2023-12-22,3.9338,3.9338,3.9377337999999997,3.9298662,1000000,3.9338,248/A/NBP/2023
2023-12-27,3.9178,3.9178,3.9217177999999997,3.9138822,1000000,3.9178,249/A/NBP/2023
2023-12-28,3.899,3.899,3.9028989999999997,3.895101,1000000,3.899,250/A/NBP/2023
2023-12-29,3.935,3.935,3.9389349999999994,3.9310650000000003,1000000,3.935,251/A/NBP/2023
2024-01-02,3.9432,3.9432,3.9471431999999997,3.9392568,1000000,3.9432,001/A/NBP/2024
2024-01-03,3.9909,3.9909,3.9948908999999992,3.9869091,1000000,3.9909,002/A/NBP/2024
2024-01-04,3.9684,3.9684,3.9723683999999997,3.9644315999999997,1000000,3.9684,003/A/NBP/2024
2024-01-05,3.985,3.985,3.9889849999999996,3.9810149999999997,1000000,3.985,004/A/NBP/2024
2024-01-08,3.9812,3.9812,3.9851811999999995,3.9772187999999997,1000000,3.9812,005/A/NBP/2024
2024-01-09,3.9612,3.9612,3.9651611999999994,3.9572388,1000000,3.9612,006/A/NBP/2024
2024-01-10,3.9656,3.9656,3.9695655999999993,3.9616344,1000000,3.9656,007/A/NBP/2024
2024-01-11,3.968,3.968,3.9719679999999995,3.964032,1000000,3.968,008/A/NBP/2024
2024-01-12,3.9746,3.9746,3.9785745999999995,3.9706254000000003,1000000,3.9746,009/A/NBP/2024
2024-01-15,3.9963,3.9963,4.0002963,3.9923037000000003,1000000,3.9963,010/A/NBP/2024
2024-01-16,4.0358,4.0358,4.0398358,4.0317642000000005,1000000,4.0358,011/A/NBP/2024
2024-01-17,4.0434,4.0434,4.0474434,4.0393566000000005,1000000,4.0434,012/A/NBP/2024
2024-01-18,4.0437,4.0437,4.0477437,4.0396563,1000000,4.0437,013/A/NBP/2024
2024-01-19,4.0289,4.0289,4.0329289,4.0248711,1000000,4.0289,014/A/NBP/2024
2024-01-22,3.9972,3.9972,4.001197199999999,3.9932027999999997,1000000,3.9972,015/A/NBP/2024
2024-01-23,4.0133,4.0133,4.0173133,4.0092867,1000000,4.0133,016/A/NBP/2024
2024-01-24,4.0131,4.0131,4.0171130999999995,4.0090869,1000000,4.0131,017/A/NBP/2024
2024-01-25,4.0189,4.0189,4.0229189,4.0148811,1000000,4.0189,018/A/NBP/2024
2024-01-26,4.0393,4.0393,4.0433392999999995,4.0352607,1000000,4.0393,019/A/NBP/2024
2024-01-29,4.0326,4.0326,4.0366326,4.0285674,1000000,4.0326,020/A/NBP/2024
2024-01-30,4.0301,4.0301,4.0341301,4.0260699,1000000,4.0301,021/A/NBP/2024
2024-01-31,4.0135,4.0135,4.017513499999999,4.0094864999999995,1000000,4.0135,022/A/NBP/2024
2024-02-01,4.0047,4.0047,4.008704699999999,4.000695299999999,1000000,4.0047,023/A/NBP/2024
2024-02-02,3.9641,3.9641,3.9680641,3.9601359,1000000,3.9641,024/A/NBP/2024
2024-02-05,4.0244,4.0244,4.0284244,4.0203756,1000000,4.0244,025/A/NBP/2024
2024-02-06,4.0484,4.0484,4.052448399999999,4.0443516,1000000,4.0484,026/A/NBP/2024
2024-02-07,4.0362,4.0362,4.0402362,4.0321638,1000000,4.0362,027/A/NBP/2024
2024-02-08,4.0292,4.0292,4.0332292,4.025170800000001,1000000,4.0292,028/A/NBP/2024
2024-02-09,4.0096,4.0096,4.0136096,4.0055904,1000000,4.0096,029/A/NBP/2024
2024-02-12,4.0189,4.0189,4.0229189,4.0148811,1000000,4.0189,030/A/NBP/2024
2024-02-13,4.0136,4.0136,4.0176136,4.0095864,1000000,4.0136,031/A/NBP/2024
2024-02-14,4.0593,4.0593,4.0633593,4.055240700000001,1000000,4.0593,032/A/NBP/2024
2024-02-15,4.0495,4.0495,4.0535495,4.0454505,1000000,4.0495,033/A/NBP/2024
2024-02-16,4.0325,4.0325,4.036532499999999,4.0284675,1000000,4.0325,034/A/NBP/2024
2024-02-19,4.0269,4.0269,4.0309269,4.0228731,1000000,4.0269,035/A/NBP/2024
2024-02-20,3.9994,3.9994,4.003399399999999,3.9954006,1000000,3.9994,036/A/NBP/2024
2024-02-21,3.9966,3.9966,4.0005966,3.9926034,1000000,3.9966,037/A/NBP/2024
2024-02-22,3.9804,3.9804,3.9843803999999996,3.9764196,1000000,3.9804,038/A/NBP/2024
2024-02-23,4.005,4.005,4.009004999999999,4.000995,1000000,4.005,039/A/NBP/2024
2024-02-26,3.9776,3.9776,3.981577599999999,3.9736224,1000000,3.9776,040/A/NBP/2024
2024-02-27,3.9682,3.9682,3.9721681999999996,3.9642318,1000000,3.9682,041/A/NBP/2024
2024-02-28,3.9922,3.9922,3.9961921999999994,3.9882078,1000000,3.9922,042/A/NBP/2024
2024-02-29,3.9803,3.9803,3.9842802999999996,3.9763197000000003,1000000,3.9803,043/A/NBP/2024
2024-03-01,3.9922,3.9922,3.9961921999999994,3.9882078,1000000,3.9922,044/A/NBP/2024
2024-03-04,3.982,3.982,3.985982,3.978018,1000000,3.982,045/A/NBP/2024
2024-03-05,3.9838,3.9838,3.9877837999999994,3.9798162,1000000,3.9838,046/A/NBP/2024
2024-03-06,3.963,3.963,3.966963,3.959037,1000000,3.963,047/A/NBP/2024
2024-03-07,3.9485,3.9485,3.9524484999999996,3.9445515,1000000,3.9485,048/A/NBP/2024
2024-03-08,3.9392,3.9392,3.9431391999999996,3.9352608,1000000,3.9392,049/A/NBP/2024
2024-03-11,3.9262,3.9262,3.9301261999999997,3.9222738,1000000,3.9262,050/A/NBP/2024
2024-03-12,3.9162,3.9162,3.9201161999999994,3.9122838,1000000,3.9162,051/A/NBP/2024
2024-03-13,3.9269,3.9269,3.9308268999999996,3.9229730999999997,1000000,3.9269,052/A/NBP/2024
2024-03-14,3.9183,3.9183,3.9222182999999995,3.9143817,1000000,3.9183,053/A/NBP/2024
2024-03-15,3.9392,3.9392,3.9431391999999996,3.9352608,1000000,3.9392,054/A/NBP/2024
2024-03-18,3.9528,3.9528,3.9567527999999994,3.9488472,1000000,3.9528,055/A/NBP/2024
2024-03-19,3.9866,3.9866,3.9905866,3.9826134,1000000,3.9866,056/A/NBP/2024
2024-03-20,3.9895,3.9895,3.9934894999999995,3.9855105,1000000,3.9895,057/A/NBP/2024
2024-03-21,3.9431,3.9431,3.9470430999999992,3.9391569,1000000,3.9431,058/A/NBP/2024
2024-03-22,3.9928,3.9928,3.9967927999999993,3.9888072,1000000,3.9928,059/A/NBP/2024
2024-03-25,3.9833,3.9833,3.987283299999999,3.9793167,1000000,3.9833,060/A/NBP/2024
2024-03-26,3.9704,3.9704,3.9743703999999997,3.9664296,1000000,3.9704,061/A/NBP/2024
2024-03-27,3.9857,3.9857,3.9896856999999994,3.9817143,1000000,3.9857,062/A/NBP/2024
2024-03-28,4.0081,4.0081,4.012108099999999,4.0040919,1000000,4.0081,063/A/NBP/2024
2024-03-29,3.9886,3.9886,3.9925885999999995,3.9846114,1000000,3.9886,064/A/NBP/2024
2024-04-02,4.0009,4.0009,4.004900899999999,3.9968991,1000000,4.0009,065/A/NBP/2024
2024-04-03,3.9843,3.9843,3.9882842999999997,3.9803157000000002,1000000,3.9843,066/A/NBP/2024
2024-04-04,3.9515,3.9515,3.9554514999999992,3.9475485,1000000,3.9515,067/A/NBP/2024
2024-04-05,3.9571,3.9571,3.9610570999999997,3.9531429,1000000,3.9571,068/A/NBP/2024
2024-04-08,3.9546,3.9546,3.9585546,3.9506454,1000000,3.9546,069/A/NBP/2024
2024-04-09,3.9223,3.9223,3.9262222999999996,3.9183776999999997,1000000,3.9223,070/A/NBP/2024
2024-04-10,3.9264,3.9264,3.9303263999999998,3.9224736,1000000,3.9264,071/A/NBP/2024
2024-04-11,3.9707,3.9707,3.9746706999999994,3.9667293,1000000,3.9707,072/A/NBP/2024
2024-04-12,3.9983,3.9983,4.0022983,3.9943017,1000000,3.9983,073/A/NBP/2024
2024-04-15,4.0209,4.0209,4.0249209,4.0168791,1000000,4.0209,074/A/NBP/2024
2024-04-16,4.0687,4.0687,4.072768699999999,4.064631299999999,1000000,4.0687,075/A/NBP/2024
2024-04-17,4.0741,4.0741,4.078174099999999,4.070025899999999,1000000,4.0741,076/A/NBP/2024
2024-04-18,4.0559,4.0559,4.059955899999999,4.0518441,1000000,4.0559,077/A/NBP/2024
2024-04-19,4.0688,4.0688,4.0728688,4.064731200000001,1000000,4.0688,078/A/NBP/2024
2024-04-22,4.054,4.054,4.058053999999999,4.049946,1000000,4.054,079/A/NBP/2024
2024-04-23,4.061,4.061,4.065060999999999,4.056939,1000000,4.061,080/A/NBP/2024
2024-04-24,4.0417,4.0417,4.045741699999999,4.0376582999999995,1000000,4.0417,081/A/NBP/2024
2024-04-25,4.0276,4.0276,4.031627599999999,4.0235724,1000000,4.0276,082/A/NBP/2024
2024-04-26,4.0245,4.0245,4.0285245,4.0204755,1000000,4.0245,083/A/NBP/2024
2024-04-29,4.0346,4.0346,4.0386346,4.0305654,1000000,4.0346,084/A/NBP/2024
2024-04-30,4.0341,4.0341,4.038134099999999,4.030065899999999,1000000,4.0341,085/A/NBP/2024
2024-05-02,4.0474,4.0474,4.051447399999999,4.0433525999999995,1000000,4.0474,086/A/NBP/2024
2024-05-06,4.0202,4.0202,4.024220199999999,4.0161798,1000000,4.0202,087/A/NBP/2024
2024-05-07,4.0056,4.0056,4.0096055999999995,4.0015944,1000000,4.0056,088/A/NBP/2024
2024-05-08,4.0202,4.0202,4.024220199999999,4.0161798,1000000,4.0202,089/A/NBP/2024
2024-05-09,4.0076,4.0076,4.0116076,4.0035924,1000000,4.0076,090/A/NBP/2024
2024-05-10,3.9866,3.9866,3.9905866,3.9826134,1000000,3.9866,091/A/NBP/2024
2024-05-13,3.9853,3.9853,3.9892852999999997,3.9813147,1000000,3.9853,092/A/NBP/2024
2024-05-14,3.9701,3.9701,3.9740700999999996,3.9661299,1000000,3.9701,093/A/NBP/2024
2024-05-15,3.9368,3.9368,3.9407367999999994,3.9328632,1000000,3.9368,094/A/NBP/2024
2024-05-16,3.9195,3.9195,3.9234194999999996,3.9155805000000004,1000000,3.9195,095/A/NBP/2024
2024-05-17,3.9363,3.9363,3.9402362999999996,3.9323637000000002,1000000,3.9363,096/A/NBP/2024
2024-05-20,3.9149,3.9149,3.918814899999999,3.9109851,1000000,3.9149,097/A/NBP/2024
2024-05-21,3.9175,3.9175,3.9214174999999996,3.9135825,1000000,3.9175,098/A/NBP/2024
2024-05-22,3.9243,3.9243,3.9282242999999997,3.9203757,1000000,3.9243,099/A/NBP/2024
2024-05-23,3.9394,3.9394,3.9433393999999997,3.9354606,1000000,3.9394,100/A/NBP/2024
2024-05-24,3.9376,3.9376,3.9415375999999998,3.9336624000000002,1000000,3.9376,101/A/NBP/2024
2024-05-27,3.9196,3.9196,3.9235195999999997,3.9156804,1000000,3.9196,102/A/NBP/2024
2024-05-28,3.9183,3.9183,3.9222182999999995,3.9143817,1000000,3.9183,103/A/NBP/2024
2024-05-29,3.9244,3.9244,3.9283243999999993,3.9204756,1000000,3.9244,104/A/NBP/2024
2024-05-31,3.9389,3.9389,3.9428388999999995,3.9349610999999998,1000000,3.9389,105/A/NBP/2024
2024-06-03,3.9501,3.9501,3.9540500999999995,3.9461499,1000000,3.9501,106/A/NBP/2024
2024-06-04,3.9448,3.9448,3.9487447999999996,3.9408551999999997,1000000,3.9448,107/A/NBP/2024
2024-06-05,3.9607,3.9607,3.9646606999999996,3.9567393,1000000,3.9607,108/A/NBP/2024
2024-06-06,3.953,3.953,3.9569529999999995,3.9490469999999998,1000000,3.953,109/A/NBP/2024
2024-06-07,3.9389,3.9389,3.9428388999999995,3.9349610999999998,1000000,3.9389,110/A/NBP/2024
2024-06-10,4.0159,4.0159,4.0199159,4.0118841000000005,1000000,4.0159,111/A/NBP/2024
2024-06-11,4.0443,4.0443,4.048344299999999,4.0402556999999995,1000000,4.0443,112/A/NBP/2024
2024-06-12,4.0342,4.0342,4.0382342,4.0301658,1000000,4.0342,113/A/NBP/2024
2024-06-13,4.0119,4.0119,4.015911899999999,4.0078881,1000000,4.0119,114/A/NBP/2024
2024-06-14,4.076,4.076,4.080075999999999,4.071923999999999,1000000,4.076,115/A/NBP/2024
2024-06-17,4.0728,4.0728,4.076872799999999,4.0687272,1000000,4.0728,116/A/NBP/2024
2024-06-18,4.0549,4.0549,4.0589549,4.0508451,1000000,4.0549,117/A/NBP/2024
2024-06-19,4.0387,4.0387,4.0427387,4.034661300000001,1000000,4.0387,118/A/NBP/2024
2024-06-20,4.0345,4.0345,4.0385345,4.0304655,1000000,4.0345,119/A/NBP/2024
2024-06-21,4.0527,4.0527,4.0567527,4.0486473,1000000,4.0527,120/A/NBP/2024
2024-06-24,4.0319,4.0319,4.0359319,4.0278681,1000000,4.0319,121/A/NBP/2024
2024-06-25,3.9975,3.9975,4.001497499999999,3.9935025,1000000,3.9975,122/A/NBP/2024
2024-06-26,4.0291,4.0291,4.033129099999999,4.025070899999999,1000000,4.0291,123/A/NBP/2024
2024-06-27,4.0312,4.0312,4.035231199999999,4.0271688,1000000,4.0312,124/A/NBP/2024
2024-06-28,4.032,4.032,4.036032,4.027968,1000000,4.032,125/A/NBP/2024
2024-07-01,3.9915,3.9915,3.9954914999999995,3.9875084999999997,1000000,3.9915,126/A/NBP/2024
2024-07-02,4.0375,4.0375,4.0415375,4.0334625,1000000,4.0375,127/A/NBP/2024
2024-07-03,3.999,3.999,4.002999,3.9950010000000002,1000000,3.999,128/A/NBP/2024
2024-07-04,3.9784,3.9784,3.9823783999999995,3.9744216000000003,1000000,3.9784,129/A/NBP/2024
2024-07-05,3.9581,3.9581,3.9620580999999997,3.9541418999999998,1000000,3.9581,130/A/NBP/2024
2024-07-08,3.947,3.947,3.9509469999999998,3.943053,1000000,3.947,131/A/NBP/2024
2024-07-09,3.9391,3.9391,3.9430390999999996,3.9351608999999996,1000000,3.9391,132/A/NBP/2024
2024-07-10,3.9324,3.9324,3.9363323999999995,3.9284676,1000000,3.9324,133/A/NBP/2024
2024-07-11,3.9257,3.9257,3.9296256999999994,3.9217743,1000000,3.9257,134/A/NBP/2024
2024-07-12,3.9099,3.9099,3.9138098999999995,3.9059901,1000000,3.9099,135/A/NBP/2024
2024-07-15,3.896,3.896,3.8998959999999996,3.892104,1000000,3.896,136/A/NBP/2024
2024-07-16,3.9083,3.9083,3.9122082999999996,3.9043917,1000000,3.9083,137/A/NBP/2024
2024-07-17,3.921,3.921,3.9249209999999994,3.9170789999999998,1000000,3.921,138/A/NBP/2024
2024-07-18,3.9296,3.9296,3.9335296,3.9256704,1000000,3.9296,139/A/NBP/2024
2024-07-19,3.9461,3.9461,3.9500460999999993,3.9421539,1000000,3.9461,140/A/NBP/2024
2024-07-22,3.9307,3.9307,3.9346306999999996,3.9267692999999997,1000000,3.9307,141/A/NBP/2024
2024-07-23,3.9355,3.9355,3.9394354999999996,3.9315645000000004,1000000,3.9355,142/A/NBP/2024
2024-07-24,3.9498,3.9498,3.9537497999999998,3.9458502,1000000,3.9498,143/A/NBP/2024
2024-07-25,3.9619,3.9619,3.9658618999999997,3.9579381,1000000,3.9619,144/A/NBP/2024
2024-07-26,3.9415,3.9415,3.9454414999999994,3.9375585,1000000,3.9415,145/A/NBP/2024
2024-07-29,3.9556,3.9556,3.9595555999999994,3.9516444,1000000,3.9556,146/A/NBP/2024
2024-07-30,3.9567,3.9567,3.9606566999999995,3.9527433000000003,1000000,3.9567,147/A/NBP/2024
2024-07-31,3.9689,3.9689,3.9728688999999995,3.9649311000000003,1000000,3.9689,148/A/NBP/2024
